Instance,Terminal,Layer,X location,Y location,Voltage
_4354_,VGND,li1,151.5700,62.5600,0.000000
_4353_,VGND,li1,154.3300,68.0000,0.000001
_4352_,VGND,li1,152.0300,68.0000,0.000002
_4351_,VGND,li1,139.6100,68.0000,0.000001
_4350_,VGND,li1,188.8300,51.6800,0.000002
_4349_,VGND,li1,133.1700,62.5600,0.000000
_4348_,VGND,li1,130.4100,57.1200,0.000000
_4347_,VGND,li1,137.3100,46.2400,0.000000
_4346_,VGND,li1,199.8700,46.2400,0.000001
_4345_,VGND,li1,136.3900,40.8000,0.000000
_4344_,VGND,li1,174.8000,40.8000,0.000001
_4343_,VGND,li1,186.9900,57.1200,0.000000
_4342_,VGND,li1,190.6700,57.1200,0.000000
_4341_,VGND,li1,18.1700,214.8800,0.000003
_4340_,VGND,li1,23.6900,209.4400,0.000001
_4339_,VGND,li1,16.1000,209.4400,0.000001
_4338_,VGND,li1,21.8500,214.8800,0.000002
_4337_,VGND,li1,47.6100,209.4400,0.000002
_4336_,VGND,li1,119.8300,220.3200,0.000004
_4335_,VGND,li1,116.6100,214.8800,0.000005
_4334_,VGND,li1,99.1300,214.8800,0.000004
_4333_,VGND,li1,90.3900,209.4400,0.000007
_4332_,VGND,li1,17.9400,209.4400,0.000001
_4331_,VGND,li1,17.7100,204.0000,0.000000
_4330_,VGND,li1,19.0900,204.0000,0.000000
_4329_,VGND,li1,11.2700,204.0000,0.000000
_4328_,VGND,li1,41.6300,193.1200,0.000002
_4327_,VGND,li1,38.4100,193.1200,0.000002
_4326_,VGND,li1,47.3800,187.6800,0.000002
_4325_,VGND,li1,37.4900,198.5600,0.000000
_4324_,VGND,li1,27.6000,198.5600,0.000000
_4323_,VGND,li1,53.3600,193.1200,0.000002
_4322_,VGND,li1,26.9100,214.8800,0.000002
_4321_,VGND,li1,28.5200,209.4400,0.000001
_4320_,VGND,li1,57.2700,209.4400,0.000003
_4319_,VGND,li1,20.0100,198.5600,0.000000
_4318_,VGND,li1,58.4200,193.1200,0.000002
_4317_,VGND,li1,60.0300,204.0000,0.000001
_4316_,VGND,li1,38.4100,193.1200,0.000002
_4315_,VGND,li1,52.2100,198.5600,0.000000
_4314_,VGND,li1,40.0200,198.5600,0.000000
_4313_,VGND,li1,228.1600,111.5200,0.000004
_4312_,VGND,li1,33.3500,182.2400,0.000006
_4311_,VGND,li1,28.2900,176.8000,0.000002
_4310_,VGND,li1,21.3900,176.8000,0.000001
_4309_,VGND,li1,23.6900,171.3600,0.000003
_4308_,VGND,li1,30.5900,176.8000,0.000002
_4307_,VGND,li1,24.6100,165.9200,0.000001
_4306_,VGND,li1,18.1700,193.1200,0.000001
_4305_,VGND,li1,17.7100,187.6800,0.000002
_4304_,VGND,li1,13.5700,182.2400,0.000004
_4303_,VGND,li1,21.8500,187.6800,0.000002
_4302_,VGND,li1,9.8900,182.2400,0.000004
_4301_,VGND,li1,20.0100,160.4800,0.000003
_4300_,VGND,li1,9.4300,182.2400,0.000004
_4299_,VGND,li1,25.9900,187.6800,0.000002
_4298_,VGND,li1,20.4700,176.8000,0.000002
_4297_,VGND,li1,24.1500,171.3600,0.000003
_4296_,VGND,li1,27.8300,171.3600,0.000003
_4295_,VGND,li1,27.3700,160.4800,0.000002
_4294_,VGND,li1,20.9300,182.2400,0.000004
_4293_,VGND,li1,6.6700,182.2400,0.000004
_4292_,VGND,li1,57.2700,176.8000,0.000001
_4291_,VGND,li1,61.4100,176.8000,0.000001
_4290_,VGND,li1,43.9300,187.6800,0.000002
_4289_,VGND,li1,36.5700,160.4800,0.000002
_4288_,VGND,li1,24.6100,176.8000,0.000002
_4287_,VGND,li1,5.7500,182.2400,0.000004
_4286_,VGND,li1,58.6500,187.6800,0.000002
_4285_,VGND,li1,68.3100,182.2400,0.000005
_4284_,VGND,li1,47.1500,176.8000,0.000002
_4283_,VGND,li1,36.1100,160.4800,0.000002
_4282_,VGND,li1,17.2500,182.2400,0.000004
_4281_,VGND,li1,39.3300,171.3600,0.000005
_4280_,VGND,li1,50.8300,171.3600,0.000007
_4279_,VGND,li1,47.1500,176.8000,0.000002
_4278_,VGND,li1,43.4700,182.2400,0.000005
_4277_,VGND,li1,47.1500,165.9200,0.000002
_4276_,VGND,li1,37.0300,176.8000,0.000002
_4275_,VGND,li1,50.3700,182.2400,0.000005
_4274_,VGND,li1,54.2800,176.8000,0.000002
_4273_,VGND,li1,64.1700,176.8000,0.000002
_4272_,VGND,li1,54.9700,171.3600,0.000007
_4271_,VGND,li1,43.4700,165.9200,0.000002
_4270_,VGND,li1,51.7500,171.3600,0.000007
_4269_,VGND,li1,46.6900,160.4800,0.000002
_4268_,VGND,li1,40.2500,182.2400,0.000006
_4267_,VGND,li1,50.3700,176.8000,0.000002
_4266_,VGND,li1,44.3900,187.6800,0.000002
_4265_,VGND,li1,24.1500,193.1200,0.000001
_4264_,VGND,li1,52.4400,182.2400,0.000005
_4263_,VGND,li1,46.9200,182.2400,0.000005
_4262_,VGND,li1,41.6300,187.6800,0.000002
_4261_,VGND,li1,40.0200,182.2400,0.000006
_4260_,VGND,li1,34.7300,198.5600,0.000000
_4259_,VGND,li1,42.0900,160.4800,0.000002
_4258_,VGND,li1,34.2700,193.1200,0.000002
_4257_,VGND,li1,61.6400,198.5600,0.000000
_4256_,VGND,li1,55.2000,204.0000,0.000001
_4255_,VGND,li1,60.0300,198.5600,0.000000
_4254_,VGND,li1,64.4000,198.5600,0.000001
_4253_,VGND,li1,54.9700,193.1200,0.000002
_4252_,VGND,li1,17.2500,204.0000,0.000000
_4251_,VGND,li1,20.4700,204.0000,0.000000
_4250_,VGND,li1,31.5100,198.5600,0.000000
_4249_,VGND,li1,33.8100,204.0000,0.000000
_4248_,VGND,li1,54.9700,198.5600,0.000000
_4247_,VGND,li1,55.8900,198.5600,0.000000
_4246_,VGND,li1,19.5500,171.3600,0.000003
_4245_,VGND,li1,99.1300,165.9200,0.000001
_4244_,VGND,li1,123.9700,133.2800,0.000004
_4243_,VGND,li1,129.4900,160.4800,0.000002
_4242_,VGND,li1,125.8100,155.0400,0.000006
_4241_,VGND,li1,134.0900,160.4800,0.000002
_4240_,VGND,li1,127.6500,165.9200,0.000001
_4239_,VGND,li1,89.7000,165.9200,0.000002
_4238_,VGND,li1,82.8000,171.3600,0.000017
_4237_,VGND,li1,20.9300,193.1200,0.000001
_4236_,VGND,li1,94.5300,187.6800,0.000002
_4235_,VGND,li1,101.8900,182.2400,0.000003
_4234_,VGND,li1,108.3300,182.2400,0.000004
_4233_,VGND,li1,109.2500,187.6800,0.000002
_4232_,VGND,li1,106.9500,182.2400,0.000004
_4231_,VGND,li1,93.3800,193.1200,0.000002
_4230_,VGND,li1,95.2200,193.1200,0.000001
_4229_,VGND,li1,111.0900,182.2400,0.000004
_4228_,VGND,li1,18.6300,165.9200,0.000001
_4227_,VGND,li1,85.7900,165.9200,0.000002
_4226_,VGND,li1,103.2700,160.4800,0.000001
_4225_,VGND,li1,109.2500,155.0400,0.000004
_4224_,VGND,li1,111.5500,160.4800,0.000002
_4223_,VGND,li1,105.1100,155.0400,0.000004
_4222_,VGND,li1,86.9400,160.4800,0.000002
_4221_,VGND,li1,78.2000,160.4800,0.000002
_4220_,VGND,li1,113.3900,155.0400,0.000005
_4219_,VGND,li1,59.1100,171.3600,0.000007
_4218_,VGND,li1,87.1700,176.8000,0.000002
_4217_,VGND,li1,102.8100,171.3600,0.000008
_4216_,VGND,li1,107.4100,176.8000,0.000001
_4215_,VGND,li1,112.9300,176.8000,0.000001
_4214_,VGND,li1,107.8700,171.3600,0.000007
_4213_,VGND,li1,74.5200,182.2400,0.000006
_4212_,VGND,li1,82.3400,187.6800,0.000003
_4211_,VGND,li1,109.2500,176.8000,0.000001
_4210_,VGND,li1,65.0900,182.2400,0.000004
_4209_,VGND,li1,81.1900,182.2400,0.000007
_4208_,VGND,li1,139.6100,182.2400,0.000004
_4207_,VGND,li1,138.2300,176.8000,0.000001
_4206_,VGND,li1,142.8300,171.3600,0.000003
_4205_,VGND,li1,142.3700,171.3600,0.000003
_4204_,VGND,li1,84.6400,187.6800,0.000003
_4203_,VGND,li1,82.3400,198.5600,0.000001
_4202_,VGND,li1,146.0500,182.2400,0.000004
_4201_,VGND,li1,46.6900,171.3600,0.000006
_4200_,VGND,li1,102.3500,149.6000,0.000001
_4199_,VGND,li1,103.7300,149.6000,0.000001
_4198_,VGND,li1,105.5700,144.1600,0.000004
_4197_,VGND,li1,111.5500,149.6000,0.000001
_4196_,VGND,li1,108.7900,149.6000,0.000001
_4195_,VGND,li1,95.2200,149.6000,0.000001
_4194_,VGND,li1,86.4800,149.6000,0.000002
_4193_,VGND,li1,112.9300,149.6000,0.000001
_4192_,VGND,li1,62.7900,165.9200,0.000002
_4191_,VGND,li1,57.7300,171.3600,0.000007
_4190_,VGND,li1,94.5300,155.0400,0.000003
_4189_,VGND,li1,125.3500,149.6000,0.000001
_4188_,VGND,li1,129.4900,149.6000,0.000001
_4187_,VGND,li1,139.1500,144.1600,0.000002
_4186_,VGND,li1,134.0900,144.1600,0.000003
_4185_,VGND,li1,98.9000,144.1600,0.000005
_4184_,VGND,li1,90.6200,138.7200,0.000001
_4183_,VGND,li1,135.4700,144.1600,0.000003
_4182_,VGND,li1,62.7900,187.6800,0.000002
_4181_,VGND,li1,89.9300,182.2400,0.000006
_4180_,VGND,li1,123.5100,182.2400,0.000004
_4179_,VGND,li1,129.0300,187.6800,0.000002
_4178_,VGND,li1,133.6300,182.2400,0.000004
_4177_,VGND,li1,141.2200,138.7200,0.000001
_4176_,VGND,li1,143.7500,133.2800,0.000004
_4175_,VGND,li1,140.3000,127.8400,0.000001
_4174_,VGND,li1,141.2200,133.2800,0.000004
_4173_,VGND,li1,127.6500,182.2400,0.000004
_4172_,VGND,li1,89.2400,193.1200,0.000002
_4171_,VGND,li1,86.0200,193.1200,0.000002
_4170_,VGND,li1,81.6500,149.6000,0.000002
_4169_,VGND,li1,77.9700,149.6000,0.000002
_4168_,VGND,li1,74.2900,144.1600,0.000004
_4167_,VGND,li1,73.3700,144.1600,0.000004
_4166_,VGND,li1,152.4900,133.2800,0.000006
_4165_,VGND,li1,131.7900,182.2400,0.000004
_4164_,VGND,li1,62.3300,187.6800,0.000002
_4163_,VGND,li1,44.8500,214.8800,0.000002
_4162_,VGND,li1,47.8400,214.8800,0.000002
_4161_,VGND,li1,49.2200,214.8800,0.000002
_4160_,VGND,li1,52.4400,214.8800,0.000002
_4159_,VGND,li1,71.3000,209.4400,0.000006
_4158_,VGND,li1,70.1500,209.4400,0.000006
_4157_,VGND,li1,53.1300,220.3200,0.000005
_4156_,VGND,li1,55.2000,214.8800,0.000002
_4155_,VGND,li1,53.1300,214.8800,0.000002
_4154_,VGND,li1,51.2900,214.8800,0.000002
_4153_,VGND,li1,38.1800,214.8800,0.000002
_4152_,VGND,li1,29.6700,214.8800,0.000002
_4151_,VGND,li1,32.4300,209.4400,0.000002
_4150_,VGND,li1,33.3500,209.4400,0.000002
_4149_,VGND,li1,67.8500,214.8800,0.000003
_4148_,VGND,li1,31.5100,193.1200,0.000002
_4147_,VGND,li1,29.6700,193.1200,0.000002
_4146_,VGND,li1,27.3700,198.5600,0.000000
_4145_,VGND,li1,17.7100,198.5600,0.000000
_4144_,VGND,li1,37.4900,204.0000,0.000001
_4143_,VGND,li1,31.7400,204.0000,0.000000
_4142_,VGND,li1,43.2400,209.4400,0.000002
_4141_,VGND,li1,31.7400,204.0000,0.000000
_4140_,VGND,li1,34.5000,193.1200,0.000002
_4139_,VGND,li1,31.0500,193.1200,0.000002
_4138_,VGND,li1,45.3100,209.4400,0.000002
_4137_,VGND,li1,19.5500,198.5600,0.000000
_4136_,VGND,li1,14.4900,204.0000,0.000000
_4135_,VGND,li1,14.2600,204.0000,0.000000
_4134_,VGND,li1,14.0300,198.5600,0.000000
_4133_,VGND,li1,15.6400,198.5600,0.000000
_4132_,VGND,li1,31.5100,187.6800,0.000002
_4131_,VGND,li1,33.3500,187.6800,0.000002
_4130_,VGND,li1,30.8200,133.2800,0.000002
_4129_,VGND,li1,31.0500,138.7200,0.000001
_4128_,VGND,li1,26.6800,133.2800,0.000001
_4127_,VGND,li1,26.9100,133.2800,0.000001
_4126_,VGND,li1,29.4400,149.6000,0.000001
_4125_,VGND,li1,23.6900,144.1600,0.000001
_4124_,VGND,li1,38.1800,144.1600,0.000002
_4123_,VGND,li1,40.4800,144.1600,0.000002
_4122_,VGND,li1,32.6600,149.6000,0.000001
_4121_,VGND,li1,35.6500,133.2800,0.000002
_4120_,VGND,li1,25.3000,138.7200,0.000001
_4119_,VGND,li1,24.8400,127.8400,0.000002
_4118_,VGND,li1,30.5900,155.0400,0.000004
_4117_,VGND,li1,38.1800,127.8400,0.000003
_4116_,VGND,li1,39.7900,127.8400,0.000003
_4115_,VGND,li1,56.5800,155.0400,0.000002
_4114_,VGND,li1,45.7700,160.4800,0.000002
_4113_,VGND,li1,57.7300,160.4800,0.000001
_4112_,VGND,li1,53.1300,155.0400,0.000002
_4111_,VGND,li1,58.8800,155.0400,0.000002
_4110_,VGND,li1,66.0100,155.0400,0.000002
_4109_,VGND,li1,60.0300,149.6000,0.000001
_4108_,VGND,li1,20.4700,127.8400,0.000001
_4107_,VGND,li1,28.0600,127.8400,0.000002
_4106_,VGND,li1,21.8500,149.6000,0.000001
_4105_,VGND,li1,22.5400,149.6000,0.000001
_4104_,VGND,li1,45.0800,149.6000,0.000001
_4103_,VGND,li1,31.7400,144.1600,0.000002
_4102_,VGND,li1,47.1500,149.6000,0.000001
_4101_,VGND,li1,39.7900,144.1600,0.000002
_4100_,VGND,li1,24.1500,133.2800,0.000001
_4099_,VGND,li1,29.9000,127.8400,0.000002
_4098_,VGND,li1,34.5000,127.8400,0.000002
_4097_,VGND,li1,37.2600,127.8400,0.000002
_4096_,VGND,li1,60.7200,127.8400,0.000004
_4095_,VGND,li1,17.2500,198.5600,0.000000
_4094_,VGND,li1,54.2800,209.4400,0.000003
_4093_,VGND,li1,37.4900,198.5600,0.000000
_4092_,VGND,li1,47.6100,198.5600,0.000000
_4091_,VGND,li1,250.0100,100.6400,0.000003
_4090_,VGND,li1,290.0300,89.7600,0.000006
_4089_,VGND,li1,305.2100,95.2000,0.000003
_4088_,VGND,li1,307.0500,100.6400,0.000008
_4087_,VGND,li1,273.4700,95.2000,0.000003
_4086_,VGND,li1,282.6700,100.6400,0.000008
_4085_,VGND,li1,250.0100,84.3200,0.000005
_4084_,VGND,li1,262.8900,95.2000,0.000002
_4083_,VGND,li1,305.2100,89.7600,0.000012
_4082_,VGND,li1,258.0600,68.0000,0.000002
_4081_,VGND,li1,318.5500,46.2400,0.000015
_4080_,VGND,li1,329.5900,40.8000,0.000008
_4079_,VGND,li1,328.6700,40.8000,0.000008
_4078_,VGND,li1,315.3300,46.2400,0.000015
_4077_,VGND,li1,293.2500,127.8400,0.000002
_4076_,VGND,li1,304.5200,122.4000,0.000008
_4075_,VGND,li1,290.0300,111.5200,0.000002
_4074_,VGND,li1,252.7700,106.0800,0.000003
_4073_,VGND,li1,301.0700,106.0800,0.000003
_4072_,VGND,li1,297.6200,116.9600,0.000003
_4071_,VGND,li1,301.0700,100.6400,0.000007
_4070_,VGND,li1,294.1700,89.7600,0.000006
_4069_,VGND,li1,284.7400,89.7600,0.000006
_4068_,VGND,li1,295.0900,84.3200,0.000003
_4067_,VGND,li1,304.2900,106.0800,0.000004
_4066_,VGND,li1,304.5200,116.9600,0.000004
_4065_,VGND,li1,317.6300,100.6400,0.000009
_4064_,VGND,li1,313.4900,95.2000,0.000004
_4063_,VGND,li1,316.0200,100.6400,0.000009
_4062_,VGND,li1,318.0900,95.2000,0.000004
_4061_,VGND,li1,313.9500,111.5200,0.000004
_4060_,VGND,li1,307.2800,116.9600,0.000004
_4059_,VGND,li1,313.9500,106.0800,0.000005
_4058_,VGND,li1,314.4100,106.0800,0.000005
_4057_,VGND,li1,321.5400,106.0800,0.000005
_4056_,VGND,li1,328.6700,100.6400,0.000010
_4055_,VGND,li1,282.6700,111.5200,0.000002
_4054_,VGND,li1,285.6600,111.5200,0.000002
_4053_,VGND,li1,273.4700,100.6400,0.000007
_4052_,VGND,li1,275.7700,89.7600,0.000006
_4051_,VGND,li1,280.6000,95.2000,0.000003
_4050_,VGND,li1,279.9100,89.7600,0.000006
_4049_,VGND,li1,281.7500,111.5200,0.000002
_4048_,VGND,li1,284.7400,111.5200,0.000002
_4047_,VGND,li1,291.8700,106.0800,0.000003
_4046_,VGND,li1,288.6500,100.6400,0.000008
_4045_,VGND,li1,283.3600,122.4000,0.000010
_4044_,VGND,li1,296.0100,106.0800,0.000003
_4043_,VGND,li1,267.9500,111.5200,0.000002
_4042_,VGND,li1,282.4400,116.9600,0.000004
_4041_,VGND,li1,262.4300,95.2000,0.000002
_4040_,VGND,li1,257.3700,89.7600,0.000003
_4039_,VGND,li1,257.6000,84.3200,0.000004
_4038_,VGND,li1,261.5100,89.7600,0.000004
_4037_,VGND,li1,271.1700,111.5200,0.000003
_4036_,VGND,li1,271.8600,116.9600,0.000005
_4035_,VGND,li1,275.3100,106.0800,0.000004
_4034_,VGND,li1,265.1900,111.5200,0.000002
_4033_,VGND,li1,263.5800,111.5200,0.000002
_4032_,VGND,li1,270.2500,106.0800,0.000003
_4031_,VGND,li1,275.5400,46.2400,0.000006
_4030_,VGND,li1,272.3200,46.2400,0.000005
_4029_,VGND,li1,279.2200,40.8000,0.000004
_4028_,VGND,li1,284.9700,46.2400,0.000007
_4027_,VGND,li1,280.8300,46.2400,0.000007
_4026_,VGND,li1,288.4200,40.8000,0.000004
_4025_,VGND,li1,284.0500,40.8000,0.000004
_4024_,VGND,li1,291.4100,46.2400,0.000008
_4023_,VGND,li1,288.8800,46.2400,0.000007
_4022_,VGND,li1,290.4900,40.8000,0.000004
_4021_,VGND,li1,296.4700,40.8000,0.000004
_4020_,VGND,li1,300.3800,40.8000,0.000005
_4019_,VGND,li1,308.4300,46.2400,0.000014
_4018_,VGND,li1,302.2200,40.8000,0.000005
_4017_,VGND,li1,296.7000,46.2400,0.000010
_4016_,VGND,li1,309.5800,51.6800,0.000004
_4015_,VGND,li1,298.0800,51.6800,0.000003
_4014_,VGND,li1,304.7500,57.1200,0.000003
_4013_,VGND,li1,303.1400,57.1200,0.000003
_4012_,VGND,li1,300.8400,57.1200,0.000003
_4011_,VGND,li1,306.8200,57.1200,0.000003
_4010_,VGND,li1,298.0800,35.3600,0.000003
_4009_,VGND,li1,293.7100,29.9200,0.000003
_4008_,VGND,li1,294.8600,19.0400,0.000002
_4007_,VGND,li1,296.4700,29.9200,0.000004
_4006_,VGND,li1,281.7500,19.0400,0.000003
_4005_,VGND,li1,256.4500,24.4800,0.000005
_4004_,VGND,li1,231.6100,19.0400,0.000008
_4003_,VGND,li1,224.2500,13.6000,0.000002
_4002_,VGND,li1,232.5300,8.1600,0.000005
_4001_,VGND,li1,253.2300,13.6000,0.000001
_4000_,VGND,li1,252.7700,19.0400,0.000004
_3999_,VGND,li1,228.3900,29.9200,0.000002
_3998_,VGND,li1,282.4400,2.7200,0.000000
_3997_,VGND,li1,284.9700,2.7200,0.000000
_3996_,VGND,li1,274.8500,8.1600,0.000005
_3995_,VGND,li1,287.2700,8.1600,0.000004
_3994_,VGND,li1,284.0500,19.0400,0.000003
_3993_,VGND,li1,288.1900,19.0400,0.000003
_3992_,VGND,li1,281.2900,19.0400,0.000003
_3991_,VGND,li1,279.2200,13.6000,0.000002
_3990_,VGND,li1,294.6300,19.0400,0.000002
_3989_,VGND,li1,276.2300,13.6000,0.000002
_3988_,VGND,li1,283.1300,13.6000,0.000002
_3987_,VGND,li1,279.4500,19.0400,0.000003
_3986_,VGND,li1,291.4100,19.0400,0.000003
_3985_,VGND,li1,299.6900,19.0400,0.000003
_3984_,VGND,li1,297.6200,19.0400,0.000003
_3983_,VGND,li1,327.0600,122.4000,0.000010
_3982_,VGND,li1,329.5900,116.9600,0.000006
_3981_,VGND,li1,313.7200,122.4000,0.000009
_3980_,VGND,li1,313.7200,127.8400,0.000004
_3979_,VGND,li1,315.7900,127.8400,0.000004
_3978_,VGND,li1,310.0400,116.9600,0.000005
_3977_,VGND,li1,310.7300,122.4000,0.000009
_3976_,VGND,li1,302.4500,122.4000,0.000007
_3975_,VGND,li1,304.2900,116.9600,0.000004
_3974_,VGND,li1,310.9600,127.8400,0.000004
_3973_,VGND,li1,306.8200,122.4000,0.000008
_3972_,VGND,li1,306.3600,116.9600,0.000004
_3971_,VGND,li1,299.2300,122.4000,0.000007
_3970_,VGND,li1,300.6100,122.4000,0.000007
_3969_,VGND,li1,316.4800,84.3200,0.000005
_3968_,VGND,li1,320.3900,84.3200,0.000005
_3967_,VGND,li1,318.5500,106.0800,0.000005
_3966_,VGND,li1,327.7500,111.5200,0.000004
_3965_,VGND,li1,316.2500,111.5200,0.000004
_3964_,VGND,li1,316.2500,106.0800,0.000005
_3963_,VGND,li1,319.0100,116.9600,0.000005
_3962_,VGND,li1,315.7900,116.9600,0.000005
_3961_,VGND,li1,258.7500,29.9200,0.000002
_3960_,VGND,li1,255.0700,35.3600,0.000003
_3959_,VGND,li1,253.2300,40.8000,0.000004
_3958_,VGND,li1,272.0900,29.9200,0.000003
_3957_,VGND,li1,258.2900,46.2400,0.000003
_3956_,VGND,li1,265.1900,40.8000,0.000004
_3955_,VGND,li1,231.1500,46.2400,0.000003
_3954_,VGND,li1,245.8700,46.2400,0.000003
_3953_,VGND,li1,233.9100,35.3600,0.000003
_3952_,VGND,li1,248.6300,46.2400,0.000003
_3951_,VGND,li1,326.8300,73.4400,0.000004
_3950_,VGND,li1,329.3600,89.7600,0.000023
_3949_,VGND,li1,262.8900,57.1200,0.000002
_3948_,VGND,li1,271.6300,57.1200,0.000003
_3947_,VGND,li1,276.2300,57.1200,0.000003
_3946_,VGND,li1,276.6900,78.8800,0.000007
_3945_,VGND,li1,270.2500,78.8800,0.000007
_3944_,VGND,li1,275.7700,68.0000,0.000005
_3943_,VGND,li1,247.7100,62.5600,0.000008
_3942_,VGND,li1,262.8900,78.8800,0.000007
_3941_,VGND,li1,319.0100,73.4400,0.000004
_3940_,VGND,li1,263.3500,57.1200,0.000002
_3939_,VGND,li1,280.3700,57.1200,0.000003
_3938_,VGND,li1,288.6500,62.5600,0.000004
_3937_,VGND,li1,283.5900,73.4400,0.000003
_3936_,VGND,li1,269.7900,68.0000,0.000004
_3935_,VGND,li1,279.9100,68.0000,0.000005
_3934_,VGND,li1,254.6100,68.0000,0.000002
_3933_,VGND,li1,255.9900,73.4400,0.000002
_3932_,VGND,li1,223.7900,57.1200,0.000002
_3931_,VGND,li1,241.0400,51.6800,0.000005
_3930_,VGND,li1,189.5200,78.8800,0.000001
_3929_,VGND,li1,190.9000,84.3200,0.000001
_3928_,VGND,li1,179.6300,68.0000,0.000000
_3927_,VGND,li1,178.0200,68.0000,0.000000
_3926_,VGND,li1,232.0700,100.6400,0.000003
_3925_,VGND,li1,283.5900,78.8800,0.000005
_3924_,VGND,li1,290.4900,95.2000,0.000002
_3923_,VGND,li1,301.0700,95.2000,0.000003
_3922_,VGND,li1,262.4300,84.3200,0.000004
_3921_,VGND,li1,278.0700,100.6400,0.000007
_3920_,VGND,li1,240.8100,95.2000,0.000001
_3919_,VGND,li1,235.7500,95.2000,0.000001
_3918_,VGND,li1,210.9100,62.5600,0.000002
_3917_,VGND,li1,34.2700,165.9200,0.000002
_3916_,VGND,li1,32.4300,160.4800,0.000002
_3915_,VGND,li1,43.7000,133.2800,0.000002
_3914_,VGND,li1,53.3600,133.2800,0.000002
_3913_,VGND,li1,56.8100,127.8400,0.000004
_3912_,VGND,li1,30.5900,155.0400,0.000004
_3911_,VGND,li1,20.4700,165.9200,0.000001
_3910_,VGND,li1,23.9200,155.0400,0.000004
_3909_,VGND,li1,27.1400,155.0400,0.000004
_3908_,VGND,li1,27.8300,155.0400,0.000004
_3907_,VGND,li1,48.5300,95.2000,0.000002
_3906_,VGND,li1,46.2300,95.2000,0.000002
_3905_,VGND,li1,49.9100,95.2000,0.000002
_3904_,VGND,li1,47.6100,89.7600,0.000002
_3903_,VGND,li1,47.3800,95.2000,0.000002
_3902_,VGND,li1,52.4400,84.3200,0.000001
_3901_,VGND,li1,49.9100,68.0000,0.000003
_3900_,VGND,li1,47.1500,68.0000,0.000003
_3899_,VGND,li1,30.8200,160.4800,0.000002
_3898_,VGND,li1,17.4800,155.0400,0.000004
_3897_,VGND,li1,20.2400,149.6000,0.000001
_3896_,VGND,li1,14.9500,155.0400,0.000004
_3895_,VGND,li1,20.9300,155.0400,0.000004
_3894_,VGND,li1,29.9000,111.5200,0.000001
_3893_,VGND,li1,26.4500,111.5200,0.000001
_3892_,VGND,li1,23.0000,111.5200,0.000001
_3891_,VGND,li1,22.0800,106.0800,0.000001
_3890_,VGND,li1,31.0500,106.0800,0.000002
_3889_,VGND,li1,21.6200,106.0800,0.000001
_3888_,VGND,li1,22.3100,73.4400,0.000005
_3887_,VGND,li1,24.6100,78.8800,0.000002
_3886_,VGND,li1,13.1100,155.0400,0.000004
_3885_,VGND,li1,17.9400,155.0400,0.000004
_3884_,VGND,li1,17.0200,160.4800,0.000003
_3883_,VGND,li1,20.4700,155.0400,0.000004
_3882_,VGND,li1,60.4900,122.4000,0.000002
_3881_,VGND,li1,74.2900,122.4000,0.000002
_3880_,VGND,li1,75.6700,122.4000,0.000003
_3879_,VGND,li1,69.6900,116.9600,0.000002
_3878_,VGND,li1,62.1000,127.8400,0.000004
_3877_,VGND,li1,61.4100,122.4000,0.000002
_3876_,VGND,li1,62.3300,68.0000,0.000002
_3875_,VGND,li1,21.8500,127.8400,0.000001
_3874_,VGND,li1,12.8800,149.6000,0.000001
_3873_,VGND,li1,14.7200,149.6000,0.000001
_3872_,VGND,li1,12.4200,127.8400,0.000002
_3871_,VGND,li1,17.2500,149.6000,0.000001
_3870_,VGND,li1,20.2400,116.9600,0.000001
_3869_,VGND,li1,27.3700,116.9600,0.000001
_3868_,VGND,li1,19.5500,116.9600,0.000001
_3867_,VGND,li1,23.9200,116.9600,0.000001
_3866_,VGND,li1,25.3000,111.5200,0.000001
_3865_,VGND,li1,30.5900,68.0000,0.000002
_3864_,VGND,li1,31.0500,73.4400,0.000008
_3863_,VGND,li1,47.8400,144.1600,0.000002
_3862_,VGND,li1,43.7000,144.1600,0.000002
_3861_,VGND,li1,51.0600,144.1600,0.000003
_3860_,VGND,li1,45.3100,144.1600,0.000002
_3859_,VGND,li1,43.4700,144.1600,0.000002
_3858_,VGND,li1,54.2800,111.5200,0.000001
_3857_,VGND,li1,65.5500,111.5200,0.000001
_3856_,VGND,li1,51.9800,116.9600,0.000002
_3855_,VGND,li1,56.8100,122.4000,0.000002
_3854_,VGND,li1,56.1200,116.9600,0.000002
_3853_,VGND,li1,52.6700,73.4400,0.000008
_3852_,VGND,li1,50.3700,78.8800,0.000002
_3851_,VGND,li1,39.7900,133.2800,0.000002
_3850_,VGND,li1,45.0800,138.7200,0.000001
_3849_,VGND,li1,41.8600,138.7200,0.000001
_3848_,VGND,li1,39.1000,133.2800,0.000002
_3847_,VGND,li1,43.0100,138.7200,0.000001
_3846_,VGND,li1,40.4800,95.2000,0.000002
_3845_,VGND,li1,43.0100,89.7600,0.000002
_3844_,VGND,li1,38.6400,95.2000,0.000001
_3843_,VGND,li1,37.7200,95.2000,0.000001
_3842_,VGND,li1,40.2500,89.7600,0.000002
_3841_,VGND,li1,38.6400,84.3200,0.000001
_3840_,VGND,li1,41.1700,73.4400,0.000009
_3839_,VGND,li1,31.9700,73.4400,0.000008
_3838_,VGND,li1,17.9400,138.7200,0.000001
