Instance,Terminal,Layer,X location,Y location,Voltage
_4867_,VPWR,li1,72.4500,146.8800,1.799998
_4866_,VPWR,li1,61.8700,141.4400,1.799998
_4865_,VPWR,li1,64.6300,141.4400,1.799997
_4864_,VPWR,li1,303.8300,163.2000,1.799995
_4863_,VPWR,li1,267.9500,212.1600,1.799999
_4862_,VPWR,li1,294.6300,136.0000,1.799998
_4861_,VPWR,li1,285.4300,212.1600,1.799999
_4860_,VPWR,li1,314.4100,168.6400,1.799998
_4859_,VPWR,li1,231.6100,206.7200,1.799997
_4858_,VPWR,li1,327.2900,146.8800,1.799998
_4857_,VPWR,li1,281.2900,212.1600,1.799999
_4856_,VPWR,li1,314.4100,179.5200,1.799993
_4855_,VPWR,li1,236.2100,212.1600,1.799998
_4854_,VPWR,li1,297.8500,146.8800,1.799998
_4853_,VPWR,li1,277.6100,163.2000,1.799990
_4852_,VPWR,li1,327.2900,174.0800,1.799999
_4851_,VPWR,li1,272.0900,206.7200,1.799995
_4850_,VPWR,li1,317.6300,146.8800,1.799998
_4849_,VPWR,li1,288.6500,168.6400,1.799999
_4848_,VPWR,li1,327.2900,179.5200,1.799996
_4847_,VPWR,li1,251.8500,212.1600,1.799999
_4846_,VPWR,li1,321.7700,146.8800,1.799998
_4845_,VPWR,li1,272.0900,168.6400,1.799998
_4844_,VPWR,li1,314.4100,174.0800,1.799998
_4843_,VPWR,li1,241.7300,195.8400,1.799997
_4842_,VPWR,li1,301.9900,146.8800,1.799998
_4841_,VPWR,li1,267.4900,174.0800,1.799999
_4840_,VPWR,li1,320.3900,168.6400,1.799999
_4839_,VPWR,li1,237.1300,190.4000,1.799991
_4838_,VPWR,li1,309.8100,146.8800,1.799997
_4837_,VPWR,li1,284.0500,163.2000,1.799991
_4836_,VPWR,li1,279.9100,130.5600,1.799997
_4835_,VPWR,li1,259.2100,146.8800,1.799998
_4834_,VPWR,li1,271.1700,146.8800,1.799998
_4833_,VPWR,li1,262.4300,136.0000,1.799997
_4832_,VPWR,li1,236.6700,125.1200,1.799998
_4831_,VPWR,li1,65.5500,136.0000,1.799999
_4830_,VPWR,li1,133.6300,16.3200,1.799999
_4829_,VPWR,li1,91.3100,38.0800,1.799999
_4828_,VPWR,li1,147.8900,119.6800,1.799993
_4827_,VPWR,li1,96.3700,125.1200,1.799998
_4826_,VPWR,li1,82.5700,10.8800,1.799998
_4825_,VPWR,li1,60.4900,43.5200,1.799999
_4824_,VPWR,li1,47.6100,65.2800,1.799998
_4823_,VPWR,li1,14.0300,65.2800,1.799998
_4822_,VPWR,li1,56.3500,65.2800,1.799999
_4821_,VPWR,li1,34.2700,65.2800,1.799998
_4820_,VPWR,li1,49.4500,70.7200,1.799996
_4819_,VPWR,li1,39.7900,65.2800,1.799998
_4818_,VPWR,li1,25.9900,65.2800,1.799998
_4817_,VPWR,li1,18.1700,70.7200,1.799997
_4816_,VPWR,li1,18.1700,70.7200,1.799997
_4815_,VPWR,li1,44.3900,70.7200,1.799995
_4814_,VPWR,li1,14.0300,70.7200,1.799997
_4813_,VPWR,li1,36.1100,81.6000,1.799999
_4812_,VPWR,li1,52.6700,76.1600,1.799994
_4811_,VPWR,li1,19.7800,76.1600,1.799997
_4810_,VPWR,li1,300.6100,217.6000,1.799996
_4809_,VPWR,li1,267.4900,195.8400,1.799997
_4808_,VPWR,li1,279.4500,157.7600,1.799997
_4807_,VPWR,li1,286.3500,217.6000,1.799996
_4806_,VPWR,li1,307.9700,212.1600,1.799998
_4805_,VPWR,li1,237.1300,212.1600,1.799998
_4804_,VPWR,li1,322.6900,163.2000,1.799997
_4803_,VPWR,li1,280.3700,212.1600,1.799999
_4802_,VPWR,li1,317.1700,206.7200,1.799994
_4801_,VPWR,li1,243.1100,217.6000,1.799989
_4800_,VPWR,li1,271.1700,157.7600,1.799997
_4799_,VPWR,li1,277.6100,190.4000,1.799998
_4798_,VPWR,li1,324.9900,201.2800,1.799998
_4797_,VPWR,li1,265.6500,201.2800,1.799993
_4796_,VPWR,li1,327.2900,163.2000,1.799998
_4795_,VPWR,li1,288.6500,201.2800,1.799996
_4794_,VPWR,li1,322.6900,195.8400,1.799998
_4793_,VPWR,li1,250.0100,206.7200,1.799997
_4792_,VPWR,li1,317.6300,157.7600,1.799997
_4791_,VPWR,li1,268.8700,190.4000,1.799997
_4790_,VPWR,li1,309.8100,201.2800,1.799997
_4789_,VPWR,li1,241.2700,201.2800,1.799996
_4788_,VPWR,li1,306.5900,157.7600,1.799997
_4787_,VPWR,li1,288.6500,195.8400,1.799997
_4786_,VPWR,li1,321.7700,201.2800,1.799998
_4785_,VPWR,li1,256.4500,201.2800,1.799996
_4784_,VPWR,li1,313.4900,157.7600,1.799997
_4783_,VPWR,li1,288.6500,190.4000,1.799998
_4782_,VPWR,li1,270.7100,136.0000,1.799997
_4781_,VPWR,li1,250.9300,152.3200,1.799999
_4780_,VPWR,li1,275.7700,152.3200,1.799998
_4779_,VPWR,li1,255.9900,130.5600,1.799998
_4778_,VPWR,li1,231.6100,130.5600,1.799997
_4777_,VPWR,li1,52.2100,136.0000,1.799999
_4776_,VPWR,li1,50.3700,87.0400,1.799998
_4775_,VPWR,li1,18.1700,108.8000,1.799999
_4774_,VPWR,li1,64.1700,125.1200,1.799995
_4773_,VPWR,li1,18.1700,114.2400,1.799999
_4772_,VPWR,li1,51.2900,114.2400,1.799999
_4771_,VPWR,li1,34.2700,92.4800,1.799997
_4770_,VPWR,li1,18.6300,119.6800,1.799999
_4769_,VPWR,li1,18.1700,87.0400,1.799998
_4768_,VPWR,li1,18.1700,92.4800,1.799999
_4767_,VPWR,li1,39.3300,108.8000,1.799998
_4766_,VPWR,li1,19.5500,103.3600,1.799999
_4765_,VPWR,li1,40.2500,114.2400,1.799998
_4764_,VPWR,li1,70.6100,125.1200,1.799994
_4763_,VPWR,li1,58.8800,48.9600,1.799999
_4762_,VPWR,li1,37.2600,59.8400,1.799998
_4761_,VPWR,li1,186.0700,125.1200,1.799997
_4760_,VPWR,li1,204.9300,108.8000,1.799998
_4759_,VPWR,li1,187.9100,119.6800,1.799992
_4758_,VPWR,li1,207.2300,125.1200,1.799998
_4757_,VPWR,li1,185.1500,108.8000,1.799997
_4756_,VPWR,li1,205.8500,136.0000,1.799997
_4755_,VPWR,li1,203.0900,136.0000,1.799997
_4754_,VPWR,li1,210.9100,108.8000,1.799998
_4753_,VPWR,li1,84.6400,179.5200,1.799993
_4752_,VPWR,li1,117.0700,174.0800,1.799997
_4751_,VPWR,li1,127.1900,168.6400,1.799996
_4750_,VPWR,li1,124.6600,174.0800,1.799998
_4749_,VPWR,li1,128.5700,174.0800,1.799998
_4748_,VPWR,li1,122.1300,174.0800,1.799998
_4747_,VPWR,li1,129.0300,179.5200,1.799996
_4746_,VPWR,li1,165.3700,168.6400,1.799998
_4745_,VPWR,li1,94.7600,212.1600,1.799995
_4744_,VPWR,li1,108.7900,206.7200,1.799996
_4743_,VPWR,li1,111.0900,201.2800,1.799998
_4742_,VPWR,li1,112.2400,206.7200,1.799996
_4741_,VPWR,li1,116.1500,206.7200,1.799996
_4740_,VPWR,li1,120.7500,206.7200,1.799996
_4739_,VPWR,li1,119.3700,195.8400,1.799998
_4738_,VPWR,li1,165.3700,195.8400,1.799999
_4737_,VPWR,li1,78.6600,163.2000,1.799998
_4736_,VPWR,li1,104.1900,163.2000,1.799998
_4735_,VPWR,li1,108.7900,163.2000,1.799998
_4734_,VPWR,li1,110.8600,168.6400,1.799994
_4733_,VPWR,li1,110.6300,163.2000,1.799998
_4732_,VPWR,li1,114.5400,163.2000,1.799998
_4731_,VPWR,li1,108.5600,157.7600,1.799996
_4730_,VPWR,li1,165.8300,157.7600,1.799998
_4729_,VPWR,li1,73.6000,195.8400,1.799999
_4728_,VPWR,li1,106.9500,195.8400,1.799999
_4727_,VPWR,li1,110.1700,190.4000,1.799998
_4726_,VPWR,li1,113.1600,190.4000,1.799998
_4725_,VPWR,li1,115.6900,190.4000,1.799998
_4724_,VPWR,li1,116.6100,190.4000,1.799998
_4723_,VPWR,li1,120.7500,190.4000,1.799998
_4722_,VPWR,li1,166.7500,190.4000,1.799998
_4721_,VPWR,li1,85.1000,212.1600,1.799995
_4720_,VPWR,li1,138.2300,201.2800,1.799999
_4719_,VPWR,li1,138.2300,206.7200,1.799996
_4718_,VPWR,li1,143.0600,206.7200,1.799995
_4717_,VPWR,li1,142.3700,206.7200,1.799995
_4716_,VPWR,li1,142.3700,201.2800,1.799998
_4715_,VPWR,li1,145.5900,201.2800,1.799998
_4714_,VPWR,li1,166.2900,195.8400,1.799999
_4713_,VPWR,li1,94.7600,141.4400,1.799996
_4712_,VPWR,li1,108.1000,141.4400,1.799998
_4711_,VPWR,li1,112.0100,136.0000,1.799998
_4710_,VPWR,li1,103.0400,136.0000,1.799998
_4709_,VPWR,li1,115.6900,136.0000,1.799998
_4708_,VPWR,li1,120.7500,130.5600,1.799997
_4707_,VPWR,li1,120.7500,136.0000,1.799998
_4706_,VPWR,li1,201.2500,136.0000,1.799997
_4705_,VPWR,li1,87.4000,141.4400,1.799995
_4704_,VPWR,li1,124.8900,136.0000,1.799998
_4703_,VPWR,li1,130.8700,136.0000,1.799998
_4702_,VPWR,li1,138.0000,130.5600,1.799998
_4701_,VPWR,li1,134.0900,130.5600,1.799998
_4700_,VPWR,li1,128.5700,130.5600,1.799998
_4699_,VPWR,li1,137.3100,136.0000,1.799998
_4698_,VPWR,li1,165.8300,136.0000,1.799995
_4697_,VPWR,li1,89.2400,195.8400,1.799999
_4696_,VPWR,li1,129.7200,201.2800,1.799998
_4695_,VPWR,li1,134.0900,195.8400,1.799999
_4694_,VPWR,li1,131.1000,206.7200,1.799996
_4693_,VPWR,li1,134.5500,201.2800,1.799999
_4692_,VPWR,li1,137.3100,201.2800,1.799999
_4691_,VPWR,li1,141.4500,195.8400,1.799999
_4690_,VPWR,li1,204.9300,201.2800,1.799996
_4689_,VPWR,li1,74.9800,174.0800,1.799993
_4688_,VPWR,li1,155.0200,174.0800,1.799998
_4687_,VPWR,li1,161.2300,168.6400,1.799998
_4686_,VPWR,li1,159.1600,174.0800,1.799998
_4685_,VPWR,li1,162.6100,174.0800,1.799998
_4684_,VPWR,li1,166.2900,163.2000,1.799999
_4683_,VPWR,li1,173.1900,168.6400,1.799998
_4682_,VPWR,li1,169.5100,168.6400,1.799998
_4681_,VPWR,li1,99.8200,201.2800,1.799998
_4680_,VPWR,li1,146.9700,206.7200,1.799994
_4679_,VPWR,li1,158.4700,206.7200,1.799995
_4678_,VPWR,li1,155.4800,201.2800,1.799998
_4677_,VPWR,li1,154.3300,206.7200,1.799994
_4676_,VPWR,li1,157.5500,201.2800,1.799998
_4675_,VPWR,li1,169.9700,201.2800,1.799997
_4674_,VPWR,li1,166.2900,201.2800,1.799998
_4673_,VPWR,li1,74.9800,157.7600,1.799997
_4672_,VPWR,li1,142.8300,157.7600,1.799997
_4671_,VPWR,li1,148.8100,157.7600,1.799997
_4670_,VPWR,li1,144.9000,157.7600,1.799997
_4669_,VPWR,li1,148.3500,163.2000,1.799998
_4668_,VPWR,li1,152.0300,163.2000,1.799998
_4667_,VPWR,li1,157.5500,163.2000,1.799999
_4666_,VPWR,li1,165.8300,157.7600,1.799998
_4665_,VPWR,li1,72.2200,190.4000,1.799998
_4664_,VPWR,li1,145.8200,184.9600,1.799999
_4663_,VPWR,li1,151.5700,184.9600,1.799999
_4662_,VPWR,li1,142.6000,184.9600,1.799999
_4661_,VPWR,li1,152.4900,190.4000,1.799998
_4660_,VPWR,li1,147.8900,195.8400,1.799999
_4659_,VPWR,li1,159.3900,184.9600,1.799999
_4658_,VPWR,li1,167.6700,184.9600,1.799999
_4657_,VPWR,li1,75.9000,195.8400,1.799999
_4656_,VPWR,li1,150.4200,206.7200,1.799994
_4655_,VPWR,li1,159.8500,206.7200,1.799995
_4654_,VPWR,li1,154.5600,201.2800,1.799998
_4653_,VPWR,li1,155.2500,206.7200,1.799995
_4652_,VPWR,li1,152.0300,201.2800,1.799998
_4651_,VPWR,li1,162.1500,201.2800,1.799998
_4650_,VPWR,li1,166.7500,201.2800,1.799998
_4649_,VPWR,li1,92.0000,152.3200,1.799999
_4648_,VPWR,li1,167.9000,146.8800,1.799997
_4647_,VPWR,li1,172.7300,146.8800,1.799997
_4646_,VPWR,li1,174.8000,141.4400,1.799999
_4645_,VPWR,li1,174.5700,152.3200,1.799999
_4644_,VPWR,li1,176.6400,146.8800,1.799996
_4643_,VPWR,li1,193.6600,157.7600,1.799997
_4642_,VPWR,li1,202.6300,152.3200,1.799999
_4641_,VPWR,li1,97.9800,141.4400,1.799997
_4640_,VPWR,li1,144.6700,146.8800,1.799997
_4639_,VPWR,li1,149.7300,146.8800,1.799997
_4638_,VPWR,li1,145.3600,141.4400,1.799999
_4637_,VPWR,li1,149.2700,141.4400,1.799999
_4636_,VPWR,li1,142.8300,141.4400,1.799999
_4635_,VPWR,li1,153.4100,146.8800,1.799997
_4634_,VPWR,li1,163.5300,146.8800,1.799997
_4633_,VPWR,li1,82.3400,212.1600,1.799996
_4632_,VPWR,li1,172.5000,206.7200,1.799998
_4631_,VPWR,li1,174.5700,206.7200,1.799998
_4630_,VPWR,li1,175.7200,206.7200,1.799998
_4629_,VPWR,li1,178.7100,206.7200,1.799998
_4628_,VPWR,li1,175.4900,201.2800,1.799997
_4627_,VPWR,li1,178.7100,201.2800,1.799996
_4626_,VPWR,li1,209.0700,201.2800,1.799996
_4625_,VPWR,li1,95.2200,168.6400,1.799990
_4624_,VPWR,li1,184.2300,168.6400,1.799998
_4623_,VPWR,li1,188.3700,174.0800,1.799998
_4622_,VPWR,li1,189.5200,163.2000,1.799999
_4621_,VPWR,li1,192.5100,174.0800,1.799997
_4620_,VPWR,li1,192.9700,163.2000,1.799998
_4619_,VPWR,li1,196.1900,174.0800,1.799997
_4618_,VPWR,li1,199.8700,168.6400,1.799998
_4617_,VPWR,li1,91.5400,201.2800,1.799998
_4616_,VPWR,li1,183.3100,206.7200,1.799998
_4615_,VPWR,li1,192.9700,201.2800,1.799994
_4614_,VPWR,li1,191.8200,201.2800,1.799994
_4613_,VPWR,li1,193.8900,195.8400,1.799998
_4612_,VPWR,li1,196.6500,201.2800,1.799994
_4611_,VPWR,li1,197.5700,195.8400,1.799998
_4610_,VPWR,li1,203.0900,195.8400,1.799998
_4609_,VPWR,li1,85.5600,157.7600,1.799997
_4608_,VPWR,li1,178.7100,163.2000,1.799999
_4607_,VPWR,li1,177.1000,157.7600,1.799998
_4606_,VPWR,li1,181.0100,157.7600,1.799998
_4605_,VPWR,li1,182.3900,163.2000,1.799999
_4604_,VPWR,li1,187.9100,157.7600,1.799997
_4603_,VPWR,li1,194.3500,163.2000,1.799998
_4602_,VPWR,li1,198.4900,157.7600,1.799997
_4601_,VPWR,li1,72.6800,179.5200,1.799995
_4600_,VPWR,li1,181.2400,179.5200,1.799998
_4599_,VPWR,li1,187.9100,179.5200,1.799998
_4598_,VPWR,li1,187.6800,184.9600,1.799998
_4597_,VPWR,li1,191.5900,184.9600,1.799998
_4596_,VPWR,li1,194.3500,179.5200,1.799998
_4595_,VPWR,li1,200.7900,179.5200,1.799998
_4594_,VPWR,li1,202.6300,184.9600,1.799998
_4593_,VPWR,li1,78.6600,195.8400,1.799998
_4592_,VPWR,li1,181.2400,190.4000,1.799998
_4591_,VPWR,li1,185.6100,190.4000,1.799998
_4590_,VPWR,li1,187.2200,190.4000,1.799998
_4589_,VPWR,li1,185.6100,195.8400,1.799998
_4588_,VPWR,li1,189.5200,190.4000,1.799998
_4587_,VPWR,li1,193.2000,190.4000,1.799998
_4586_,VPWR,li1,203.5500,190.4000,1.799997
_4585_,VPWR,li1,98.9000,146.8800,1.799998
_4584_,VPWR,li1,186.9900,141.4400,1.799999
_4583_,VPWR,li1,188.3700,146.8800,1.799994
_4582_,VPWR,li1,184.9200,146.8800,1.799994
_4581_,VPWR,li1,198.4900,146.8800,1.799992
_4580_,VPWR,li1,188.3700,152.3200,1.799999
_4579_,VPWR,li1,199.4100,141.4400,1.799998
_4578_,VPWR,li1,206.7700,146.8800,1.799994
_4577_,VPWR,li1,95.2200,141.4400,1.799996
_4576_,VPWR,li1,185.1500,136.0000,1.799997
_4575_,VPWR,li1,188.8300,136.0000,1.799997
_4574_,VPWR,li1,185.8400,136.0000,1.799997
_4573_,VPWR,li1,189.7500,136.0000,1.799997
_4572_,VPWR,li1,196.1900,136.0000,1.799997
_4571_,VPWR,li1,198.0300,130.5600,1.799997
_4570_,VPWR,li1,198.9500,141.4400,1.799998
_4569_,VPWR,li1,102.5800,201.2800,1.799998
_4568_,VPWR,li1,186.0700,206.7200,1.799998
_4567_,VPWR,li1,192.0500,206.7200,1.799997
_4566_,VPWR,li1,190.9000,212.1600,1.799998
_4565_,VPWR,li1,198.4900,212.1600,1.799998
_4564_,VPWR,li1,198.4900,206.7200,1.799998
_4563_,VPWR,li1,198.0300,206.7200,1.799998
_4562_,VPWR,li1,207.6900,195.8400,1.799998
_4561_,VPWR,li1,171.3500,130.5600,1.799999
_4560_,VPWR,li1,230.0000,125.1200,1.799998
_4559_,VPWR,li1,182.8500,125.1200,1.799998
_4558_,VPWR,li1,198.0300,114.2400,1.799991
_4557_,VPWR,li1,181.4700,119.6800,1.799992
_4556_,VPWR,li1,203.0900,125.1200,1.799998
_4555_,VPWR,li1,184.6900,119.6800,1.799992
_4554_,VPWR,li1,204.0100,125.1200,1.799998
_4553_,VPWR,li1,202.1700,130.5600,1.799997
_4552_,VPWR,li1,214.1300,108.8000,1.799998
_4551_,VPWR,li1,156.1700,119.6800,1.799993
_4550_,VPWR,li1,228.8500,119.6800,1.799992
_4549_,VPWR,li1,223.5600,114.2400,1.799996
_4548_,VPWR,li1,232.9900,125.1200,1.799998
_4547_,VPWR,li1,228.8500,114.2400,1.799996
_4546_,VPWR,li1,232.0700,114.2400,1.799996
_4545_,VPWR,li1,14.2600,81.6000,1.799999
_4544_,VPWR,li1,64.6300,70.7200,1.799998
_4543_,VPWR,li1,181.4700,125.1200,1.799998
_4542_,VPWR,li1,279.9100,119.6800,1.799992
_4541_,VPWR,li1,294.1700,119.6800,1.799996
_4540_,VPWR,li1,246.1000,125.1200,1.799998
_4539_,VPWR,li1,65.7800,59.8400,1.799999
_4538_,VPWR,li1,69.4600,59.8400,1.799999
_4537_,VPWR,li1,72.9100,59.8400,1.799999
_4536_,VPWR,li1,65.5500,59.8400,1.799999
_4535_,VPWR,li1,71.3000,54.4000,1.799998
_4534_,VPWR,li1,76.1300,54.4000,1.799999
_4533_,VPWR,li1,75.2100,59.8400,1.799999
_4532_,VPWR,li1,78.8900,54.4000,1.799999
_4531_,VPWR,li1,69.2300,48.9600,1.799999
_4530_,VPWR,li1,63.7100,43.5200,1.799999
_4529_,VPWR,li1,65.7800,54.4000,1.799998
_4528_,VPWR,li1,87.6300,65.2800,1.799999
_4527_,VPWR,li1,75.6700,65.2800,1.799998
_4526_,VPWR,li1,72.9100,54.4000,1.799998
_4525_,VPWR,li1,77.2800,54.4000,1.799999
_4524_,VPWR,li1,75.4400,59.8400,1.799999
_4523_,VPWR,li1,72.4500,59.8400,1.799999
_4522_,VPWR,li1,68.7700,59.8400,1.799999
_4521_,VPWR,li1,77.0500,59.8400,1.799999
_4520_,VPWR,li1,66.9300,48.9600,1.799999
_4519_,VPWR,li1,61.4100,48.9600,1.799999
_4518_,VPWR,li1,68.3100,54.4000,1.799998
_4517_,VPWR,li1,72.4500,48.9600,1.799999
_4516_,VPWR,li1,72.2200,48.9600,1.799999
_4515_,VPWR,li1,69.0000,70.7200,1.799998
_4514_,VPWR,li1,66.2400,65.2800,1.799998
_4513_,VPWR,li1,71.7600,65.2800,1.799998
_4512_,VPWR,li1,69.0000,65.2800,1.799998
_4511_,VPWR,li1,73.6000,54.4000,1.799999
_4510_,VPWR,li1,81.6500,54.4000,1.799999
_4509_,VPWR,li1,82.1100,54.4000,1.799999
_4508_,VPWR,li1,82.1100,48.9600,1.799999
_4507_,VPWR,li1,70.1500,48.9600,1.799999
_4506_,VPWR,li1,82.5700,43.5200,1.800000
_4505_,VPWR,li1,86.2500,43.5200,1.800000
_4504_,VPWR,li1,74.7500,48.9600,1.799999
_4503_,VPWR,li1,67.8500,43.5200,1.799999
_4502_,VPWR,li1,65.5500,48.9600,1.799999
_4501_,VPWR,li1,84.6400,65.2800,1.799998
_4500_,VPWR,li1,86.9400,59.8400,1.800000
_4499_,VPWR,li1,89.4700,59.8400,1.800000
_4498_,VPWR,li1,82.1100,59.8400,1.799999
_4497_,VPWR,li1,86.9400,48.9600,1.799999
_4496_,VPWR,li1,89.0100,54.4000,1.799999
_4495_,VPWR,li1,90.8500,54.4000,1.799999
_4494_,VPWR,li1,84.4100,54.4000,1.799999
_4493_,VPWR,li1,86.2500,48.9600,1.799999
_4492_,VPWR,li1,81.8800,48.9600,1.799999
_4491_,VPWR,li1,85.7900,38.0800,1.799999
_4490_,VPWR,li1,76.3600,65.2800,1.799998
_4489_,VPWR,li1,80.2700,65.2800,1.799998
_4488_,VPWR,li1,85.1000,65.2800,1.799998
_4487_,VPWR,li1,83.0300,65.2800,1.799998
_4486_,VPWR,li1,85.1000,54.4000,1.799999
_4485_,VPWR,li1,87.6300,54.4000,1.799999
_4484_,VPWR,li1,86.7100,54.4000,1.799999
_4483_,VPWR,li1,83.7200,48.9600,1.799999
_4482_,VPWR,li1,86.2500,43.5200,1.800000
_4481_,VPWR,li1,92.0000,43.5200,1.800000
_4480_,VPWR,li1,89.7000,43.5200,1.800000
_4479_,VPWR,li1,97.7500,48.9600,1.799999
_4478_,VPWR,li1,88.5500,43.5200,1.800000
_4477_,VPWR,li1,89.0100,48.9600,1.799999
_4476_,VPWR,li1,93.6100,43.5200,1.800000
_4475_,VPWR,li1,77.0500,70.7200,1.799998
_4474_,VPWR,li1,97.9800,65.2800,1.799999
_4473_,VPWR,li1,98.9000,59.8400,1.800000
_4472_,VPWR,li1,96.3700,59.8400,1.800000
_4471_,VPWR,li1,94.0700,59.8400,1.800000
_4470_,VPWR,li1,102.3500,54.4000,1.799999
_4469_,VPWR,li1,100.5100,59.8400,1.800000
_4468_,VPWR,li1,96.1400,54.4000,1.799999
_4467_,VPWR,li1,98.6700,59.8400,1.800000
_4466_,VPWR,li1,100.5100,48.9600,1.799999
_4465_,VPWR,li1,103.0400,48.9600,1.799998
_4464_,VPWR,li1,100.9700,43.5200,1.800000
_4463_,VPWR,li1,103.0400,65.2800,1.799999
_4462_,VPWR,li1,95.4500,65.2800,1.799999
_4461_,VPWR,li1,96.6000,59.8400,1.800000
_4460_,VPWR,li1,104.1900,65.2800,1.799999
_4459_,VPWR,li1,100.5100,65.2800,1.799999
_4458_,VPWR,li1,99.3600,54.4000,1.799999
_4457_,VPWR,li1,104.4200,54.4000,1.799999
_4456_,VPWR,li1,98.6700,54.4000,1.799999
_4455_,VPWR,li1,100.7400,48.9600,1.799998
_4454_,VPWR,li1,104.6500,48.9600,1.799998
_4453_,VPWR,li1,103.9600,48.9600,1.799998
_4452_,VPWR,li1,97.7500,43.5200,1.800000
_4451_,VPWR,li1,110.6300,65.2800,1.799998
_4450_,VPWR,li1,108.1000,59.8400,1.800000
_4449_,VPWR,li1,109.2500,59.8400,1.800000
_4448_,VPWR,li1,107.1800,59.8400,1.800000
_4447_,VPWR,li1,108.3300,65.2800,1.799998
_4446_,VPWR,li1,111.5500,59.8400,1.800000
_4445_,VPWR,li1,109.4800,54.4000,1.799999
_4444_,VPWR,li1,111.7800,54.4000,1.799999
_4443_,VPWR,li1,112.9300,54.4000,1.799999
_4442_,VPWR,li1,106.9500,48.9600,1.799998
_4441_,VPWR,li1,112.7000,48.9600,1.799997
_4440_,VPWR,li1,109.2500,48.9600,1.799997
_4439_,VPWR,li1,106.9500,43.5200,1.800000
_4438_,VPWR,li1,104.6500,43.5200,1.800000
_4437_,VPWR,li1,121.9000,70.7200,1.799998
_4436_,VPWR,li1,115.6900,65.2800,1.799998
_4435_,VPWR,li1,112.0100,59.8400,1.800000
_4434_,VPWR,li1,120.7500,54.4000,1.799999
_4433_,VPWR,li1,120.9800,48.9600,1.799996
_4432_,VPWR,li1,117.9900,59.8400,1.800000
_4431_,VPWR,li1,116.1500,59.8400,1.800000
_4430_,VPWR,li1,117.9900,43.5200,1.800000
_4429_,VPWR,li1,120.0600,43.5200,1.800000
_4428_,VPWR,li1,115.2300,43.5200,1.800000
_4427_,VPWR,li1,123.5100,70.7200,1.799998
_4426_,VPWR,li1,108.5600,70.7200,1.799998
_4425_,VPWR,li1,112.0100,65.2800,1.799998
_4424_,VPWR,li1,115.6900,59.8400,1.800000
_4423_,VPWR,li1,119.8300,65.2800,1.799998
_4422_,VPWR,li1,117.5300,54.4000,1.799999
_4421_,VPWR,li1,117.3000,54.4000,1.799999
_4420_,VPWR,li1,114.7700,54.4000,1.799999
_4419_,VPWR,li1,117.3000,48.9600,1.799996
_4418_,VPWR,li1,120.2900,48.9600,1.799996
_4417_,VPWR,li1,120.9800,43.5200,1.800000
_4416_,VPWR,li1,121.6700,43.5200,1.800000
_4415_,VPWR,li1,127.6500,43.5200,1.800000
_4414_,VPWR,li1,115.6900,43.5200,1.800000
_4413_,VPWR,li1,124.2000,43.5200,1.800000
_4412_,VPWR,li1,113.3900,76.1600,1.799991
_4411_,VPWR,li1,122.1300,65.2800,1.799998
_4410_,VPWR,li1,119.6000,59.8400,1.800000
_4409_,VPWR,li1,122.8200,59.8400,1.800000
_4408_,VPWR,li1,125.3500,59.8400,1.800000
_4407_,VPWR,li1,127.4200,59.8400,1.800000
_4406_,VPWR,li1,123.9700,54.4000,1.799998
_4405_,VPWR,li1,129.7200,54.4000,1.799999
_4404_,VPWR,li1,126.7300,54.4000,1.799999
_4403_,VPWR,li1,124.4300,48.9600,1.799995
_4402_,VPWR,li1,133.8600,43.5200,1.800000
_4401_,VPWR,li1,123.0500,43.5200,1.800000
_4400_,VPWR,li1,126.2700,43.5200,1.800000
_4399_,VPWR,li1,113.8500,43.5200,1.800000
_4398_,VPWR,li1,134.3200,54.4000,1.799999
_4397_,VPWR,li1,137.7700,59.8400,1.800000
_4396_,VPWR,li1,138.0000,54.4000,1.799999
_4395_,VPWR,li1,134.5500,59.8400,1.800000
_4394_,VPWR,li1,141.9100,48.9600,1.799998
_4393_,VPWR,li1,140.0700,48.9600,1.799998
_4392_,VPWR,li1,135.4700,43.5200,1.800000
_4391_,VPWR,li1,139.3800,43.5200,1.800000
_4390_,VPWR,li1,133.1700,43.5200,1.800000
_4389_,VPWR,li1,137.7700,43.5200,1.800000
_4388_,VPWR,li1,134.5500,48.9600,1.799998
_4387_,VPWR,li1,133.4000,70.7200,1.799998
_4386_,VPWR,li1,137.3100,65.2800,1.799999
_4385_,VPWR,li1,140.5300,65.2800,1.799999
_4384_,VPWR,li1,136.3900,59.8400,1.800000
_4383_,VPWR,li1,134.0900,65.2800,1.799999
_4382_,VPWR,li1,141.2200,59.8400,1.800000
_4381_,VPWR,li1,143.0600,54.4000,1.799999
_4380_,VPWR,li1,145.5900,59.8400,1.800000
_4379_,VPWR,li1,146.0500,59.8400,1.800000
_4378_,VPWR,li1,140.5300,48.9600,1.799998
_4377_,VPWR,li1,146.7400,54.4000,1.799999
_4376_,VPWR,li1,142.8300,48.9600,1.799998
_4375_,VPWR,li1,139.1500,43.5200,1.800000
_4374_,VPWR,li1,141.9100,43.5200,1.800000
_4373_,VPWR,li1,131.7900,70.7200,1.799998
_4372_,VPWR,li1,141.2200,70.7200,1.799998
_4371_,VPWR,li1,146.9700,65.2800,1.799999
_4370_,VPWR,li1,143.2900,65.2800,1.799999
_4369_,VPWR,li1,145.3600,65.2800,1.799999
